step,tokens,elapsed_s,unix_ts,loss,grad_norm,lr_mult,tok_s
30180,7911505920,197352.0,1786305099.0,2.7493,0.060,1.0000,40564
30200,7916748800,197481.3,1786305228.3,2.7459,0.063,1.0000,40549
30220,7921991680,197610.6,1786305357.6,2.7483,0.062,1.0000,40563
30240,7927234560,197739.9,1786305486.9,2.7735,0.060,1.0000,40546
30260,7932477440,197886.2,1786305633.1,2.7360,0.060,1.0000,35845
30280,7937720320,198015.3,1786305762.3,2.7897,0.061,1.0000,40584
30300,7942963200,198145.0,1786305892.0,2.7736,0.060,1.0000,40426
30320,7948206080,198274.5,1786306021.4,2.7375,0.061,1.0000,40509
30340,7953448960,198403.9,1786306150.8,2.7486,0.067,1.0000,40514
30360,7958691840,198533.3,1786306280.3,2.7517,0.062,1.0000,40511
30380,7963934720,198662.6,1786306409.6,2.7811,0.063,1.0000,40528
30400,7969177600,198792.0,1786306539.0,2.7181,0.060,1.0000,40536
30420,7974420480,198921.3,1786306668.2,2.6756,0.063,1.0000,40559
30440,7979663360,199050.6,1786306797.6,2.7708,0.063,1.0000,40526
30460,7984906240,199179.9,1786306926.9,2.7625,0.063,1.0000,40542
30480,7990149120,199309.2,1786307056.2,2.7109,0.063,1.0000,40552
30500,7995392000,199438.7,1786307185.7,2.6870,0.060,1.0000,40481
30520,8000634880,199584.5,1786307331.5,2.7730,0.062,1.0000,35976
30540,8005877760,199714.3,1786307461.2,2.7321,0.062,1.0000,40397
30560,8011120640,199843.7,1786307590.7,2.7728,0.060,1.0000,40490
30580,8016363520,199973.1,1786307720.1,2.7651,0.062,1.0000,40526
30600,8021606400,200102.6,1786307849.6,2.6785,0.059,1.0000,40480
30620,8026849280,200232.2,1786307979.2,2.7532,0.060,1.0000,40468
30640,8032092160,200361.7,1786308108.7,2.7624,0.060,1.0000,40477
30660,8037335040,200491.2,1786308238.2,2.7117,0.062,1.0000,40489
30680,8042577920,200620.7,1786308367.7,2.7893,0.061,1.0000,40495
30700,8047820800,200750.1,1786308497.1,2.7190,0.061,1.0000,40500
30720,8053063680,200879.6,1786308626.6,2.7195,0.062,1.0000,40498
30740,8058306560,201009.0,1786308756.0,2.7449,0.062,1.0000,40503
30760,8063549440,201154.6,1786308901.6,2.6766,0.061,1.0000,36018
30780,8068792320,201284.0,1786309031.0,2.7365,0.060,1.0000,40503
30800,8074035200,201413.6,1786309160.6,2.6478,0.061,1.0000,40457
30820,8079278080,201543.2,1786309290.1,2.7580,0.061,1.0000,40476
30840,8084520960,201672.7,1786309419.7,2.6889,0.063,1.0000,40471
30860,8089763840,201802.2,1786309549.2,2.7803,0.062,1.0000,40482
30880,8095006720,201931.8,1786309678.7,2.7556,0.061,1.0000,40474
30900,8100249600,202061.2,1786309808.2,2.7063,0.060,1.0000,40508
30920,8105492480,202190.6,1786309937.6,2.7007,0.060,1.0000,40516
30940,8110735360,202319.9,1786310066.9,2.7779,0.063,1.0000,40537
30960,8115978240,202449.2,1786310196.2,2.8002,0.061,1.0000,40554
30980,8121221120,202578.5,1786310325.5,2.7116,0.062,1.0000,40538
31000,8126464000,202708.0,1786310455.0,2.7063,0.060,1.0000,40498
31020,8131706880,202854.0,1786310601.0,2.6942,0.063,1.0000,35912
31040,8136949760,202983.7,1786310730.7,2.7700,0.060,1.0000,40411
31060,8142192640,203113.3,1786310860.2,2.7365,0.062,1.0000,40481
31080,8147435520,203242.7,1786310989.7,2.7439,0.060,1.0000,40496
31100,8152678400,203372.2,1786311119.2,2.7379,0.063,1.0000,40483
31120,8157921280,203501.8,1786311248.7,2.7403,0.060,1.0000,40475
31140,8163164160,203631.2,1786311378.2,2.6770,0.061,1.0000,40497
31160,8168407040,203760.7,1786311507.7,2.7548,0.059,1.0000,40497
31180,8173649920,203890.1,1786311637.1,2.7053,0.060,1.0000,40502
31200,8178892800,204019.7,1786311766.6,2.7587,0.059,1.0000,40479
31220,8184135680,204149.2,1786311896.2,2.7229,0.060,1.0000,40478
31240,8189378560,204278.7,1786312025.7,2.7354,0.062,1.0000,40481
31260,8194621440,204424.8,1786312171.8,2.7611,0.060,1.0000,35875
31280,8199864320,204554.5,1786312301.5,2.7261,0.060,1.0000,40421
31300,8205107200,204684.0,1786312431.0,2.7879,0.062,1.0000,40495
31320,8210350080,204813.4,1786312560.4,2.6567,0.060,1.0000,40511
31340,8215592960,204942.9,1786312689.9,2.7532,0.062,1.0000,40496
31360,8220835840,205073.3,1786312820.3,2.7423,0.059,1.0000,40204
31380,8226078720,205202.7,1786312949.7,2.7255,0.061,1.0000,40518
31400,8231321600,205332.1,1786313079.1,2.7076,0.059,1.0000,40513
31420,8236564480,205461.4,1786313208.4,2.7347,0.059,1.0000,40539
31440,8241807360,205590.9,1786313337.9,2.8104,0.060,1.0000,40507
31460,8247050240,205720.4,1786313467.4,2.7465,0.061,1.0000,40476
31480,8252293120,205849.9,1786313596.9,2.7485,0.060,1.0000,40487
31500,8257536000,205979.4,1786313726.4,2.7698,0.059,1.0000,40478
31520,8262778880,206124.6,1786313871.5,2.7135,0.060,1.0000,36123
31540,8268021760,206254.3,1786314001.3,2.7919,0.059,1.0000,40400
31560,8273264640,206383.9,1786314130.8,2.7733,0.060,1.0000,40477
31580,8278507520,206513.4,1786314260.4,2.7638,0.061,1.0000,40479
31600,8283750400,206642.9,1786314389.9,2.7426,0.061,1.0000,40478
31620,8288993280,206772.3,1786314519.3,2.7713,0.061,1.0000,40509
31640,8294236160,206901.7,1786314648.7,2.7538,0.061,1.0000,40519
31660,8299479040,207031.1,1786314778.1,2.7056,0.061,1.0000,40511
31680,8304721920,207160.6,1786314907.6,2.6983,0.059,1.0000,40491
31700,8309964800,207290.1,1786315037.1,2.7584,0.060,1.0000,40486
31720,8315207680,207419.6,1786315166.6,2.7455,0.058,1.0000,40487
31740,8320450560,207549.1,1786315296.1,2.7313,0.061,1.0000,40499
31760,8325693440,207695.9,1786315442.9,2.7493,0.060,1.0000,35705
31780,8330936320,207825.6,1786315572.6,2.7362,0.060,1.0000,40424
31800,8336179200,207955.1,1786315702.1,2.7301,0.059,1.0000,40495
31820,8341422080,208084.6,1786315831.6,2.6709,0.064,1.0000,40489
31840,8346664960,208214.1,1786315961.1,2.7497,0.063,1.0000,40480
31860,8351907840,208343.5,1786316090.5,2.7597,0.061,1.0000,40513
31880,8357150720,208473.0,1786316219.9,2.7815,0.060,1.0000,40503
31900,8362393600,208602.5,1786316349.4,2.6754,0.060,1.0000,40480
31920,8367636480,208731.9,1786316478.9,2.7160,0.061,1.0000,40500
31940,8372879360,208861.4,1786316608.4,2.7451,0.059,1.0000,40482
31960,8378122240,208990.8,1786316737.8,2.7184,0.064,1.0000,40529
31980,8383365120,209120.2,1786316867.2,2.7653,0.065,1.0000,40519
32000,8388608000,209249.7,1786316996.7,2.7453,0.061,1.0000,40489
32020,8393850880,209395.2,1786317142.1,2.7423,0.060,1.0000,36037
32040,8399093760,209524.6,1786317271.6,2.7728,0.061,1.0000,40507
32060,8404336640,209654.1,1786317401.0,2.7473,0.060,1.0000,40496
32080,8409579520,209783.6,1786317530.5,2.7176,0.060,1.0000,40487
32100,8414822400,209913.0,1786317660.0,2.7149,0.059,1.0000,40490
32120,8420065280,210042.5,1786317789.5,2.7351,0.059,1.0000,40486
32140,8425308160,210172.0,1786317919.0,2.6500,0.059,1.0000,40492
32160,8430551040,210301.5,1786318048.4,2.7519,0.061,1.0000,40501
32180,8435793920,210430.8,1786318177.8,2.7576,0.059,1.0000,40532
32200,8441036800,210560.2,1786318307.2,2.7314,0.061,1.0000,40508
32220,8446279680,210689.6,1786318436.5,2.7171,0.061,1.0000,40546
32240,8451522560,210819.0,1786318566.0,2.7222,0.062,1.0000,40489
32260,8456765440,210965.3,1786318712.2,2.7402,0.060,1.0000,35857
32280,8462008320,211094.6,1786318841.6,2.7692,0.060,1.0000,40523
32300,8467251200,211223.9,1786318970.9,2.6857,0.062,1.0000,40553
32320,8472494080,211353.3,1786319100.2,2.7170,0.058,1.0000,40537
32340,8477736960,211482.7,1786319229.7,2.7956,0.061,1.0000,40503
32360,8482979840,211612.2,1786319359.1,2.7680,0.059,1.0000,40499
32380,8488222720,211741.6,1786319488.6,2.7751,0.061,1.0000,40495
32400,8493465600,211871.1,1786319618.1,2.7057,0.060,1.0000,40498
32420,8498708480,212000.6,1786319747.6,2.7494,0.059,1.0000,40488
32440,8503951360,212130.0,1786319877.0,2.7371,0.060,1.0000,40497
32460,8509194240,212259.5,1786320006.4,2.6625,0.061,1.0000,40510
32480,8514437120,212388.9,1786320135.9,2.7551,0.060,1.0000,40505
32500,8519680000,212518.3,1786320265.3,2.7581,0.059,1.0000,40504
32520,8524922880,212662.7,1786320409.7,2.7426,0.063,1.0000,36318
32540,8530165760,212792.2,1786320539.2,2.7757,0.062,1.0000,40495
32560,8535408640,212921.6,1786320668.6,2.6554,0.059,1.0000,40497
32580,8540651520,213051.1,1786320798.0,2.7115,0.060,1.0000,40510
32600,8545894400,213180.5,1786320927.5,2.7148,0.059,1.0000,40510
32620,8551137280,213309.8,1786321056.8,2.6778,0.061,1.0000,40537
32640,8556380160,213439.1,1786321186.1,2.7190,0.060,1.0000,40560
32660,8561623040,213568.2,1786321315.2,2.6488,0.059,1.0000,40609
32680,8566865920,213697.3,1786321444.3,2.7276,0.060,1.0000,40599
32700,8572108800,213826.3,1786321573.3,2.7471,0.060,1.0000,40637
32720,8577351680,213955.3,1786321702.2,2.7507,0.060,1.0000,40667
32740,8582594560,214084.2,1786321831.2,2.7600,0.068,1.0000,40654
32760,8587837440,214230.9,1786321977.9,2.6621,0.059,1.0000,35744
32780,8593080320,214359.8,1786322106.8,2.6902,0.059,1.0000,40666
32800,8598323200,214488.7,1786322235.7,2.7215,0.059,1.0000,40690
32820,8603566080,214617.6,1786322364.6,2.7961,0.060,1.0000,40659
32840,8608808960,214746.7,1786322493.6,2.6881,0.058,1.0000,40631
32860,8614051840,214875.7,1786322622.7,2.7048,0.061,1.0000,40623
32880,8619294720,215004.5,1786322751.5,2.7595,0.059,1.0000,40712
32900,8624537600,215133.4,1786322880.4,2.7322,0.058,1.0000,40669
32920,8629780480,215262.4,1786323009.3,2.6900,0.060,1.0000,40664
32940,8635023360,215391.2,1786323138.1,2.6978,0.059,1.0000,40706
32960,8640266240,215520.0,1786323267.0,2.6695,0.061,1.0000,40680
32980,8645509120,215649.0,1786323395.9,2.7329,0.058,1.0000,40666
33000,8650752000,215778.2,1786323525.1,2.7717,0.059,1.0000,40580
33020,8655994880,215923.7,1786323670.7,2.7441,0.060,1.0000,36014
33040,8661237760,216052.7,1786323799.6,2.7057,0.060,1.0000,40667
33060,8666480640,216181.6,1786323928.6,2.6732,0.060,1.0000,40664
33080,8671723520,216310.5,1786324057.5,2.7291,0.060,1.0000,40668
33100,8676966400,216439.4,1786324186.3,2.7108,0.059,1.0000,40692
33120,8682209280,216568.3,1786324315.3,2.8276,0.061,1.0000,40666
33140,8687452160,216697.2,1786324444.1,2.7385,0.060,1.0000,40682
33160,8692695040,216826.1,1786324573.1,2.7178,0.058,1.0000,40660
33180,8697937920,216955.1,1786324702.0,2.7013,0.059,1.0000,40656
33200,8703180800,217084.0,1786324830.9,2.7694,0.060,1.0000,40673
33220,8708423680,217212.9,1786324959.8,2.6704,0.061,1.0000,40672
33240,8713666560,217342.0,1786325089.0,2.7896,0.059,1.0000,40595
33260,8718909440,217487.0,1786325234.0,2.7846,0.060,1.0000,36166
33280,8724152320,217615.9,1786325362.9,2.7145,0.059,1.0000,40661
33300,8729395200,217744.9,1786325491.9,2.7066,0.060,1.0000,40649
33320,8734638080,217873.9,1786325620.8,2.6520,0.058,1.0000,40657
33340,8739880960,218002.8,1786325749.8,2.7571,0.062,1.0000,40666
33360,8745123840,218131.7,1786325878.6,2.7459,0.061,1.0000,40680
33380,8750366720,218260.4,1786326007.4,2.6691,0.059,1.0000,40714
33400,8755609600,218389.3,1786326136.3,2.6897,0.060,1.0000,40675
33420,8760852480,218518.2,1786326265.2,2.7516,0.059,1.0000,40671
33440,8766095360,218647.2,1786326394.1,2.7814,0.063,1.0000,40670
33460,8771338240,218776.0,1786326523.0,2.7616,0.060,1.0000,40681
33480,8776581120,218904.8,1786326651.8,2.7017,0.061,1.0000,40715
33500,8781824000,219033.9,1786326780.9,2.7917,0.061,1.0000,40603
33520,8787066880,219180.2,1786326927.1,2.6603,0.059,1.0000,35854
33540,8792309760,219309.0,1786327056.0,2.7304,0.061,1.0000,40696
33560,8797552640,219437.8,1786327184.8,2.7414,0.059,1.0000,40690
33580,8802795520,219566.7,1786327313.7,2.7299,0.062,1.0000,40673
33600,8808038400,219695.6,1786327442.6,2.7742,0.059,1.0000,40683
33620,8813281280,219824.5,1786327571.5,2.6536,0.060,1.0000,40686
33640,8818524160,219953.3,1786327700.3,2.7436,0.062,1.0000,40689
33660,8823767040,220082.1,1786327829.1,2.7558,0.058,1.0000,40699
33680,8829009920,220210.8,1786327957.8,2.7374,0.063,1.0000,40740
33700,8834252800,220339.5,1786328086.5,2.7059,0.059,1.0000,40753
33720,8839495680,220468.1,1786328215.1,2.7661,0.062,1.0000,40752
33740,8844738560,220597.1,1786328344.0,2.7836,0.062,1.0000,40668
33760,8849981440,220743.2,1786328490.2,2.7542,0.068,1.0000,35869
33780,8855224320,220872.0,1786328618.9,2.7609,0.060,1.0000,40727
33800,8860467200,221000.8,1786328747.7,2.6849,0.062,1.0000,40710
33820,8865710080,221129.4,1786328876.4,2.7490,0.061,1.0000,40747
33840,8870952960,221258.2,1786329005.2,2.7561,0.060,1.0000,40720
33860,8876195840,221387.0,1786329134.0,2.7042,0.066,1.0000,40683
33880,8881438720,221515.9,1786329262.9,2.6213,0.062,1.0000,40685
33900,8886681600,221644.7,1786329391.7,2.7228,0.063,1.0000,40704
33920,8891924480,221773.6,1786329520.6,2.7403,0.061,1.0000,40665
33940,8897167360,221902.6,1786329649.6,2.7067,0.058,1.0000,40666
33960,8902410240,222031.5,1786329778.5,2.7290,0.060,1.0000,40674
33980,8907653120,222160.6,1786329907.6,2.7176,0.059,1.0000,40604
34000,8912896000,222289.4,1786330036.4,2.7067,0.059,1.0000,40699
34020,8918138880,222435.4,1786330182.4,2.6452,0.058,1.0000,35914
34040,8923381760,222564.2,1786330311.2,2.7202,0.060,1.0000,40715
34060,8928624640,222692.8,1786330439.8,2.7646,0.063,1.0000,40746
34080,8933867520,222821.5,1786330568.5,2.7586,0.063,1.0000,40741
34100,8939110400,222950.2,1786330697.2,2.7679,0.066,1.0000,40737
34120,8944353280,223078.9,1786330825.9,2.7050,0.060,1.0000,40744
34140,8949596160,223207.6,1786330954.6,2.6994,0.059,1.0000,40737
34160,8954839040,223336.4,1786331083.4,2.8290,0.060,1.0000,40701
34180,8960081920,223465.2,1786331212.2,2.7239,0.059,1.0000,40700
34200,8965324800,223594.1,1786331341.1,2.7003,0.060,1.0000,40684
34220,8970567680,223723.0,1786331470.0,2.7124,0.058,1.0000,40681
34240,8975810560,223852.1,1786331599.1,2.7391,0.061,1.0000,40611
34260,8981053440,223997.1,1786331744.0,2.7215,0.061,1.0000,36166
34280,8986296320,224125.9,1786331872.9,2.7331,0.060,1.0000,40696
34300,8991539200,224254.7,1786332001.7,2.7164,0.061,1.0000,40707
34320,8996782080,224383.4,1786332130.4,2.7316,0.064,1.0000,40729
34340,9002024960,224512.1,1786332259.1,2.7507,0.059,1.0000,40746
34360,9007267840,224640.8,1786332387.8,2.6832,0.058,1.0000,40725
34380,9012510720,224769.7,1786332516.7,2.7784,0.062,1.0000,40674
34400,9017753600,224898.7,1786332645.7,2.6661,0.060,1.0000,40647
34420,9022996480,225027.8,1786332774.7,2.7674,0.061,1.0000,40623
34440,9028239360,225157.0,1786332904.0,2.7546,0.058,1.0000,40555
34460,9033482240,225286.0,1786333033.0,2.7537,0.059,1.0000,40663
34480,9038725120,225415.2,1786333162.2,2.6916,0.062,1.0000,40563
34500,9043968000,225544.2,1786333291.1,2.6835,0.059,1.0000,40662
34520,9049210880,225690.8,1786333437.8,2.6991,0.059,1.0000,35747
34540,9054453760,225819.7,1786333566.7,2.6981,0.062,1.0000,40677
34560,9059696640,225948.6,1786333695.6,2.7538,0.058,1.0000,40682
34580,9064939520,226077.5,1786333824.5,2.7200,0.059,1.0000,40672
34600,9070182400,226206.4,1786333953.4,2.7541,0.059,1.0000,40676
34620,9075425280,226335.4,1786334082.4,2.7331,0.061,1.0000,40646
34640,9080668160,226464.4,1786334211.4,2.6652,0.061,1.0000,40644
34660,9085911040,226593.3,1786334340.3,2.7170,0.058,1.0000,40660
34680,9091153920,226722.3,1786334469.3,2.7007,0.063,1.0000,40652
34700,9096396800,226851.3,1786334598.3,2.6970,0.060,1.0000,40641
34720,9101639680,226980.6,1786334727.6,2.6857,0.059,1.0000,40555
34740,9106882560,227109.6,1786334856.5,2.6976,0.061,1.0000,40650
34760,9112125440,227254.7,1786335001.7,2.7480,0.059,1.0000,36115
34780,9117368320,227383.6,1786335130.6,2.7419,0.058,1.0000,40678
34800,9122611200,227512.5,1786335259.5,2.7488,0.060,1.0000,40669
34820,9127854080,227641.6,1786335388.6,2.7678,0.058,1.0000,40623
34840,9133096960,227770.5,1786335517.5,2.6771,0.058,1.0000,40659
34860,9138339840,227899.5,1786335646.5,2.7400,0.060,1.0000,40655
34880,9143582720,228028.4,1786335775.4,2.7035,0.057,1.0000,40666
34900,9148825600,228157.4,1786335904.3,2.7101,0.060,1.0000,40663
34920,9154068480,228286.2,1786336033.2,2.7360,0.060,1.0000,40681
34940,9159311360,228415.2,1786336162.2,2.6884,0.063,1.0000,40662
34960,9164554240,228544.1,1786336291.1,2.6674,0.059,1.0000,40661
34980,9169797120,228673.3,1786336420.3,2.7321,0.060,1.0000,40578
35000,9175040000,228802.3,1786336549.3,2.7377,0.059,1.0000,40636
35020,9180282880,228948.4,1786336695.4,2.6774,0.058,1.0000,35895
35040,9185525760,229077.4,1786336824.3,2.8090,0.062,1.0000,40657
35060,9190768640,229206.3,1786336953.3,2.7296,0.059,1.0000,40649
35080,9196011520,229335.3,1786337082.3,2.7148,0.059,1.0000,40652
35100,9201254400,229464.4,1786337211.4,2.7521,0.058,1.0000,40610
35120,9206497280,229593.4,1786337340.4,2.7307,0.059,1.0000,40645
35140,9211740160,229722.4,1786337469.4,2.7106,0.061,1.0000,40647
35160,9216983040,229851.4,1786337598.4,2.7451,0.061,1.0000,40641
35180,9222225920,229980.5,1786337727.5,2.6877,0.059,1.0000,40604
35200,9227468800,230109.6,1786337856.5,2.6891,0.061,1.0000,40627
35220,9232711680,230238.9,1786337985.9,2.7215,0.061,1.0000,40530
35240,9237954560,230368.0,1786338115.0,2.7474,0.060,1.0000,40628
35260,9243197440,230512.8,1786338259.8,2.7623,0.058,1.0000,36198
35280,9248440320,230641.7,1786338388.6,2.7124,0.058,1.0000,40691
35300,9253683200,230770.4,1786338517.4,2.7772,0.061,1.0000,40728
35320,9258926080,230899.1,1786338646.1,2.6856,0.058,1.0000,40735
35340,9264168960,231027.8,1786338774.8,2.7572,0.059,1.0000,40726
35360,9269411840,231156.6,1786338903.6,2.7555,0.060,1.0000,40723
35380,9274654720,231285.4,1786339032.4,2.7492,0.060,1.0000,40686
35400,9279897600,231414.3,1786339161.3,2.6881,0.057,1.0000,40677
35420,9285140480,231543.2,1786339290.2,2.7589,0.060,1.0000,40674
35440,9290383360,231672.1,1786339419.0,2.7380,0.057,1.0000,40695
35460,9295626240,231801.2,1786339548.2,2.6985,0.060,1.0000,40606
35480,9300869120,231930.1,1786339677.1,2.7276,0.059,1.0000,40665
35500,9306112000,232059.0,1786339806.0,2.6787,0.064,1.0000,40666
35520,9311354880,232204.8,1786339951.8,2.6645,0.058,1.0000,35966
35540,9316597760,232333.7,1786340080.7,2.7589,0.057,1.0000,40674
35560,9321840640,232462.6,1786340209.6,2.7624,0.060,1.0000,40675
35580,9327083520,232591.4,1786340338.4,2.6924,0.058,1.0000,40696
35600,9332326400,232720.3,1786340467.3,2.7469,0.057,1.0000,40689
35620,9337569280,232849.2,1786340596.2,2.7030,0.058,1.0000,40662
35640,9342812160,232978.3,1786340725.2,2.7031,0.057,1.0000,40631
35660,9348055040,233107.3,1786340854.3,2.7511,0.058,1.0000,40629
35680,9353297920,233236.3,1786340983.2,2.7100,0.057,1.0000,40654
35700,9358540800,233365.5,1786341112.4,2.6642,0.057,1.0000,40585
35720,9363783680,233494.4,1786341241.3,2.7891,0.058,1.0000,40669
35740,9369026560,233623.3,1786341370.3,2.7557,0.057,1.0000,40659
35760,9374269440,233768.6,1786341515.5,2.7137,0.057,1.0000,36096
35780,9379512320,233897.4,1786341644.4,2.7107,0.058,1.0000,40696
35800,9384755200,234026.3,1786341773.3,2.7043,0.058,1.0000,40675
35820,9389998080,234155.3,1786341902.3,2.7043,0.057,1.0000,40642
35840,9395240960,234284.2,1786342031.2,2.7055,0.058,1.0000,40679
35860,9400483840,234413.1,1786342160.1,2.7199,0.058,1.0000,40660
35880,9405726720,234542.1,1786342289.1,2.6936,0.058,1.0000,40642
35900,9410969600,234671.1,1786342418.1,2.7560,0.059,1.0000,40639
35920,9416212480,234800.0,1786342547.0,2.6945,0.059,1.0000,40674
35940,9421455360,234929.3,1786342676.3,2.7083,0.056,1.0000,40552
35960,9426698240,235058.3,1786342805.3,2.7395,0.061,1.0000,40647
35980,9431941120,235187.3,1786342934.3,2.7470,0.057,1.0000,40647
36000,9437184000,235316.3,1786343063.2,2.7067,0.057,1.0000,40655
36020,9442426880,235460.8,1786343207.8,2.6668,0.063,1.0000,36275
36040,9447669760,235589.8,1786343336.8,2.7578,0.057,1.0000,40632
36060,9452912640,235718.9,1786343465.8,2.6922,0.060,1.0000,40626
36080,9458155520,235847.9,1786343594.9,2.6991,0.064,1.0000,40631
36100,9463398400,235976.9,1786343723.9,2.7360,0.058,1.0000,40635
36120,9468641280,236106.0,1786343852.9,2.6235,0.057,1.0000,40635
36140,9473884160,236235.0,1786343982.0,2.6667,0.060,1.0000,40636
36160,9479127040,236364.0,1786344111.0,2.6552,0.058,1.0000,40629
36180,9484369920,236493.1,1786344240.0,2.7511,0.059,1.0000,40628
36200,9489612800,236622.3,1786344369.3,2.7420,0.059,1.0000,40558
36220,9494855680,236751.4,1786344498.3,2.7011,0.058,1.0000,40633
36240,9500098560,236880.4,1786344627.4,2.6815,0.057,1.0000,40627
36260,9505341440,237026.1,1786344773.1,2.7356,0.059,1.0000,35986
36280,9510584320,237155.1,1786344902.0,2.7320,0.060,1.0000,40658
36300,9515827200,237284.0,1786345031.0,2.7383,0.058,1.0000,40649
36320,9521070080,237413.0,1786345160.0,2.7252,0.060,1.0000,40652
36340,9526312960,237541.9,1786345288.9,2.6821,0.060,1.0000,40674
36360,9531555840,237670.8,1786345417.8,2.6945,0.058,1.0000,40681
36380,9536798720,237799.7,1786345546.7,2.6820,0.058,1.0000,40665
36400,9542041600,237928.8,1786345675.7,2.6685,0.056,1.0000,40627
36420,9547284480,238057.8,1786345804.8,2.7346,0.056,1.0000,40622
36440,9552527360,238187.1,1786345934.0,2.7904,0.059,1.0000,40568
36460,9557770240,238316.0,1786346063.0,2.7514,0.061,1.0000,40664
36480,9563013120,238445.1,1786346192.1,2.7394,0.058,1.0000,40616
36500,9568256000,238574.2,1786346321.2,2.7463,0.059,1.0000,40613
36520,9573498880,238719.9,1786346466.9,2.7358,0.059,1.0000,35966
36540,9578741760,238848.8,1786346595.8,2.7247,0.059,1.0000,40676
36560,9583984640,238977.8,1786346724.7,2.7590,0.058,1.0000,40666
36580,9589227520,239106.8,1786346853.8,2.7751,0.063,1.0000,40630
36600,9594470400,239235.9,1786346982.8,2.7708,0.059,1.0000,40626
36620,9599713280,239364.9,1786347111.9,2.7058,0.058,1.0000,40627
36640,9604956160,239493.9,1786347240.9,2.6806,0.057,1.0000,40632
36660,9610199040,239623.0,1786347370.0,2.7553,0.057,1.0000,40613
36680,9615441920,239752.2,1786347499.2,2.7069,0.059,1.0000,40591
36700,9620684800,239881.3,1786347628.2,2.6795,0.058,1.0000,40624
36720,9625927680,240010.4,1786347757.4,2.7340,0.057,1.0000,40596
36740,9631170560,240139.5,1786347886.5,2.7394,0.061,1.0000,40618
36760,9636413440,240284.9,1786348031.9,2.6810,0.057,1.0000,36049
36780,9641656320,240413.8,1786348160.8,2.7011,0.059,1.0000,40667
36800,9646899200,240542.8,1786348289.7,2.6868,0.063,1.0000,40668
36820,9652142080,240671.8,1786348418.8,2.7114,0.056,1.0000,40625
36840,9657384960,240800.9,1786348547.9,2.7237,0.058,1.0000,40620
36860,9662627840,240929.9,1786348676.8,2.7782,0.059,1.0000,40650
36880,9667870720,241058.8,1786348805.8,2.7192,0.057,1.0000,40663
36900,9673113600,241187.7,1786348934.7,2.7341,0.058,1.0000,40660
36920,9678356480,241317.3,1786349064.3,2.7721,0.059,1.0000,40461
36940,9683599360,241446.4,1786349193.3,2.7261,0.056,1.0000,40629
36960,9688842240,241575.4,1786349322.4,2.7269,0.057,1.0000,40628
36980,9694085120,241704.6,1786349451.6,2.7342,0.058,1.0000,40591
37000,9699328000,241833.8,1786349580.8,2.6655,0.058,1.0000,40559
37020,9704570880,241979.1,1786349726.1,2.7655,0.058,1.0000,36084
37040,9709813760,242108.4,1786349855.3,2.7045,0.068,1.0000,40573
37060,9715056640,242237.5,1786349984.5,2.7280,0.059,1.0000,40595
37080,9720299520,242366.6,1786350113.6,2.6900,0.057,1.0000,40619
37100,9725542400,242495.6,1786350242.6,2.7345,0.058,1.0000,40632
37120,9730785280,242624.7,1786350371.7,2.7373,0.058,1.0000,40624
37140,9736028160,242753.7,1786350500.7,2.7056,0.057,1.0000,40625
37160,9741271040,242882.8,1786350629.8,2.7421,0.058,1.0000,40620
37180,9746513920,243012.1,1786350759.1,2.7436,0.058,1.0000,40536
37200,9751756800,243141.2,1786350888.2,2.6872,0.059,1.0000,40627
37220,9756999680,243270.1,1786351017.1,2.6438,0.058,1.0000,40667
37240,9762242560,243399.0,1786351146.0,2.7369,0.060,1.0000,40685
37260,9767485440,243544.7,1786351291.7,2.7945,0.057,1.0000,35967
37280,9772728320,243673.8,1786351420.8,2.7077,0.061,1.0000,40611
37300,9777971200,243803.0,1786351550.0,2.7168,0.058,1.0000,40584
37320,9783214080,243932.4,1786351679.4,2.6794,0.058,1.0000,40516
37340,9788456960,244061.8,1786351808.8,2.7526,0.059,1.0000,40527
37360,9793699840,244191.0,1786351938.0,2.7010,0.060,1.0000,40588
37380,9798942720,244320.1,1786352067.1,2.7462,0.058,1.0000,40610
37400,9804185600,244449.2,1786352196.1,2.6918,0.059,1.0000,40620
37420,9809428480,244578.5,1786352325.4,2.7640,0.057,1.0000,40545
37440,9814671360,244707.6,1786352454.5,2.7096,0.058,1.0000,40613
37460,9819914240,244836.6,1786352583.6,2.7816,0.059,1.0000,40614
37480,9825157120,244965.7,1786352712.7,2.7691,0.059,1.0000,40622
37500,9830400000,245094.7,1786352841.7,2.7717,0.060,1.0000,40634
37520,9835642880,245241.1,1786352988.1,2.7299,0.060,1.0000,35819
37540,9840885760,245370.1,1786353117.1,2.6788,0.056,1.0000,40641
37560,9846128640,245499.1,1786353246.1,2.7273,0.067,1.0000,40645
37580,9851371520,245628.1,1786353375.1,2.7371,0.060,1.0000,40644
37600,9856614400,245757.1,1786353504.1,2.6896,0.062,1.0000,40641
37620,9861857280,245886.1,1786353633.1,2.6750,0.057,1.0000,40648
37640,9867100160,246015.0,1786353762.0,2.6860,0.061,1.0000,40656
37660,9872343040,246144.3,1786353891.3,2.7284,0.059,1.0000,40573
37680,9877585920,246273.1,1786354020.1,2.6745,0.057,1.0000,40689
37700,9882828800,246402.1,1786354149.0,2.7594,0.059,1.0000,40662
